lyrics,sargam,label
मैं तो आरती उतारु रे संतोषी माता की,r r mt r ruk ruk ruk r mt p d p mt p d d p mt r r,true
मैं तो आरती उतारु रे संतोषी माता की,gk gk p gk ru ru ru gk p dk nk dk p dk nk nk dk p gk gk,true
मैं तो आरती उतारु रे संतोषी माता की,g g dk g guk guk guk g dk d n d dk d n n d dk g g,true
मैं तो आरती उतारु रे संतोषी माता की,m m d m gu gu gu m d nk su nk d nk su su nk d m m,true
मैं तो आरती उतारु रे संतोषी माता की,mt mt nk mt mu mu mu mt nk n ruk n nk n ruk ruk n nk mt mt,true
मैं तो आरती उतारु रे संतोषी माता की,p p n p mut mut mut p n su ru su n su ru ru su n p p,true
मैं तो आरती उतारु रे संतोषी माता की,dk dk su dk pu pu pu dk su ruk guk ruk su ruk guk guk ruk su dk dk,true
मैं तो आरती उतारु रे संतोषी माता की,d d ruk d duk duk duk d ruk ru gu ru ruk ru gu gu ru ruk d d,true
मैं तो आरती उतारु रे संतोषी माता की,nk nk ru nk du du du nk ru guk mu guk ru guk mu mu guk ru nk nk,true
मैं तो आरती उतारु रे संतोषी माता की,n n guk n nuk nuk nuk n guk gu mut gu guk gu mut mut gu guk n n,true
मैं तो आरती उतारु रे संतोषी माता की,su su gu su nu nu nu su gu mu pu mu gu mu pu pu mu gu su su,true
सुखकर्ता दुःखहर्ता वार्ता विघ्नाची ,Pa Sa Sa Sa Sa Sa Sa Sa Re Sa Re Sa Ni,true
सुखकर्ता दुःखहर्ता वार्ता विघ्नाची ,dak rak rak rak rak rak rak rak gak rak gak rak s,true
सुखकर्ता दुःखहर्ता वार्ता विघ्नाची ,da ra ra ra ra ra ra ra ga ra ga ra rk,true
सुखकर्ता दुःखहर्ता वार्ता विघ्नाची ,nak gak gak gak gak gak gak gak ma gak ma gak r,true
सुखकर्ता दुःखहर्ता वार्ता विघ्नाची ,na ga ga ga ga ga ga ga mat ga mat ga gk,true
सुखकर्ता दुःखहर्ता वार्ता विघ्नाची ,s ma ma ma ma ma ma ma pa ma pa ma g,true
सुखकर्ता दुःखहर्ता वार्ता विघ्नाची ,rk mat mat mat mat mat mat mat dak mat dak mat m,true
सुखकर्ता दुःखहर्ता वार्ता विघ्नाची ,r pa pa pa pa pa pa pa da pa da pa mt,true
सुखकर्ता दुःखहर्ता वार्ता विघ्नाची ,gk dak dak dak dak dak dak dak nak dak nak dak p,true
सुखकर्ता दुःखहर्ता वार्ता विघ्नाची ,g da da da da da da da na da na da dk,true
सुखकर्ता दुःखहर्ता वार्ता विघ्नाची ,m nak nak nak nak nak nak nak s nak s nak d,true
सुखकर्ता दुःखहर्ता वार्ता विघ्नाची ,mt na na na na na na na rk na rk na nk,true
सुखकर्ता दुःखहर्ता वार्ता विघ्नाची ,p s s s s s s s r s r s n,true
सुखकर्ता दुःखहर्ता वार्ता विघ्नाची ,dk rk rk rk rk rk rk rk gk rk gk rk su,true
सुखकर्ता दुःखहर्ता वार्ता विघ्नाची ,d r r r r r r r g r g r ruk,true
सुखकर्ता दुःखहर्ता वार्ता विघ्नाची ,nk gk gk gk gk gk gk gk m gk m gk ru,true
सुखकर्ता दुःखहर्ता वार्ता विघ्नाची ,n g g g g g g g mt g mt g guk,true
सुखकर्ता दुःखहर्ता वार्ता विघ्नाची ,su m m m m m m m p m p m gu,true
सुखकर्ता दुःखहर्ता वार्ता विघ्नाची ,ruk mt mt mt mt mt mt mt dk mt dk mt mu,true
सुखकर्ता दुःखहर्ता वार्ता विघ्नाची ,ru p p p p p p p d p d p mut,true
सुखकर्ता दुःखहर्ता वार्ता विघ्नाची ,guk dk dk dk dk dk dk dk nk dk nk dk pu,true
सुखकर्ता दुःखहर्ता वार्ता विघ्नाची ,gu d d d d d d d n d n d duk,true
सुखकर्ता दुःखहर्ता वार्ता विघ्नाची ,mu nk nk nk nk nk nk nk su nk su nk du,true
सुखकर्ता दुःखहर्ता वार्ता विघ्नाची ,mut n n n n n n n ruk n ruk n nuk,true
सुखकर्ता दुःखहर्ता वार्ता विघ्नाची ,pu su su su su su su su ru su ru su nu,true
मेरा आपकी कृपा से सब काम हो रहा है ,Sa Sa Sa Re Sa Ni Ni Sa Re Ma Ma Ma Pa Ga Re Sa Sa Re Ga Re Sa Sa,true
मेरा आपकी कृपा से सब काम हो रहा है ,rak rak rak gak rak s s rak gak mat mat mat dak ma gak rak rak gak ma gak rak rak,true
मेरा आपकी कृपा से सब काम हो रहा है ,ra ra ra ga ra rk rk ra ga pa pa pa da mat ga ra ra ga mat ga ra ra,true
मेरा आपकी कृपा से सब काम हो रहा है ,gak gak gak ma gak r r gak ma dak dak dak nak pa ma gak gak ma pa ma gak gak,true
मेरा आपकी कृपा से सब काम हो रहा है ,ga ga ga mat ga gk gk ga mat da da da na dak mat ga ga mat dak mat ga ga,true
मेरा आपकी कृपा से सब काम हो रहा है ,ma ma ma pa ma g g ma pa nak nak nak s da pa ma ma pa da pa ma ma,true
मेरा आपकी कृपा से सब काम हो रहा है ,mat mat mat dak mat m m mat dak na na na rk nak dak mat mat dak nak dak mat mat,true
मेरा आपकी कृपा से सब काम हो रहा है ,pa pa pa da pa mt mt pa da s s s r na da pa pa da na da pa pa,true
मेरा आपकी कृपा से सब काम हो रहा है ,dak dak dak nak dak p p dak nak rk rk rk gk s nak dak dak nak s nak dak dak,true
मेरा आपकी कृपा से सब काम हो रहा है ,da da da na da dk dk da na r r r g rk na da da na rk na da da,true
मेरा आपकी कृपा से सब काम हो रहा है ,nak nak nak s nak d d nak s gk gk gk m r s nak nak s r s nak nak,true
मेरा आपकी कृपा से सब काम हो रहा है ,na na na rk na nk nk na rk g g g mt gk rk na na rk gk rk na na,true
मेरा आपकी कृपा से सब काम हो रहा है ,s s s r s n n s r m m m p g r s s r g r s s,true
मेरा आपकी कृपा से सब काम हो रहा है ,rk rk rk gk rk su su rk gk mt mt mt dk m gk rk rk gk m gk rk rk,true
मेरा आपकी कृपा से सब काम हो रहा है ,r r r g r ruk ruk r g p p p d mt g r r g mt g r r,true
मेरा आपकी कृपा से सब काम हो रहा है ,gk gk gk m gk ru ru gk m dk dk dk nk p m gk gk m p m gk gk,true
मेरा आपकी कृपा से सब काम हो रहा है ,g g g mt g guk guk g mt d d d n dk mt g g mt dk mt g g,true
मेरा आपकी कृपा से सब काम हो रहा है ,m m m p m gu gu m p nk nk nk su d p m m p d p m m,true
मेरा आपकी कृपा से सब काम हो रहा है ,mt mt mt dk mt mu mu mt dk n n n ruk nk dk mt mt dk nk dk mt mt,true
मेरा आपकी कृपा से सब काम हो रहा है ,p p p d p mut mut p d su su su ru n d p p d n d p p,true
मेरा आपकी कृपा से सब काम हो रहा है ,dk dk dk nk dk pu pu dk nk ruk ruk ruk guk su nk dk dk nk su nk dk dk,true
मेरा आपकी कृपा से सब काम हो रहा है ,d d d n d duk duk d n ru ru ru gu ruk n d d n ruk n d d,true
मेरा आपकी कृपा से सब काम हो रहा है ,nk nk nk su nk du du nk su guk guk guk mu ru su nk nk su ru su nk nk,true
मेरा आपकी कृपा से सब काम हो रहा है ,n n n ruk n nuk nuk n ruk gu gu gu mut guk ruk n n ruk guk ruk n n,true
मेरा आपकी कृपा से सब काम हो रहा है ,su su su ru su nu nu su ru mu mu mu pu gu ru su su ru gu ru su su,true
सत् गुरु चरण तहल नित करिये,Sa Re Pa Pa Pa Pa Pa Pa Pa Dha Sa Dha Pa Ma Pa Ma,true
सत् गुरु चरण तहल नित करिये,rak gak dak dak dak dak dak dak dak nak rak nak dak mat dak mat,true
सत् गुरु चरण तहल नित करिये,ra ga da da da da da da da na ra na da pa da pa,true
सत् गुरु चरण तहल नित करिये,gak ma nak nak nak nak nak nak nak s gak s nak dak nak dak,true
सत् गुरु चरण तहल नित करिये,ga mat na na na na na na na rk ga rk na da na da,true
सत् गुरु चरण तहल नित करिये,ma pa s s s s s s s r ma r s nak s nak,true
सत् गुरु चरण तहल नित करिये,mat dak rk rk rk rk rk rk rk gk mat gk rk na rk na,true
सत् गुरु चरण तहल नित करिये,pa da r r r r r r r g pa g r s r s,true
सत् गुरु चरण तहल नित करिये,dak nak gk gk gk gk gk gk gk m dak m gk rk gk rk,true
सत् गुरु चरण तहल नित करिये,da na g g g g g g g mt da mt g r g r,true
सत् गुरु चरण तहल नित करिये,nak s m m m m m m m p nak p m gk m gk,true
सत् गुरु चरण तहल नित करिये,na rk mt mt mt mt mt mt mt dk na dk mt g mt g,true
सत् गुरु चरण तहल नित करिये,s r p p p p p p p d s d p m p m,true
सत् गुरु चरण तहल नित करिये,rk gk dk dk dk dk dk dk dk nk rk nk dk mt dk mt,true
सत् गुरु चरण तहल नित करिये,r g d d d d d d d n r n d p d p,true
सत् गुरु चरण तहल नित करिये,gk m nk nk nk nk nk nk nk su gk su nk dk nk dk,true
सत् गुरु चरण तहल नित करिये,g mt n n n n n n n ruk g ruk n d n d,true
सत् गुरु चरण तहल नित करिये,m p su su su su su su su ru m ru su nk su nk,true
सत् गुरु चरण तहल नित करिये,mt dk ruk ruk ruk ruk ruk ruk ruk guk mt guk ruk n ruk n,true
सत् गुरु चरण तहल नित करिये,p d ru ru ru ru ru ru ru gu p gu ru su ru su,true
सत् गुरु चरण तहल नित करिये,dk nk guk guk guk guk guk guk guk mu dk mu guk ruk guk ruk,true
सत् गुरु चरण तहल नित करिये,d n gu gu gu gu gu gu gu mut d mut gu ru gu ru,true
सत् गुरु चरण तहल नित करिये,nk su mu mu mu mu mu mu mu pu nk pu mu guk mu guk,true
सत् गुरु चरण तहल नित करिये,n ruk mut mut mut mut mut mut mut duk n duk mut gu mut gu,true
सत् गुरु चरण तहल नित करिये,su ru pu pu pu pu pu pu pu du su du pu mu pu mu,true
सत् गुरु चरण तहल नित करिये,ruk guk duk duk duk duk duk duk duk nuk ruk nuk duk mut duk mut,true
सत् गुरु चरण तहल नित करिये,ru gu du du du du du du du nu ru nu du pu du pu,true
मो हे पनघट पे नंद लाल छेड़ गयो रे ,Sa Dha Ni Sa Sa Sa Sa Sa Re Sa Re Ga Re Sa Dha Ni Re Re Sa Re Ma Ga Re Sa,true
मो हे पनघट पे नंद लाल छेड़ गयो रे ,rak nak s rak rak rak rak rak gak rak gak ma gak rak nak s gak gak rak gak mat ma gak rak,true
मो हे पनघट पे नंद लाल छेड़ गयो रे ,ra na rk ra ra ra ra ra ga ra ga mat ga ra na rk ga ga ra ga pa mat ga ra,true
मो हे पनघट पे नंद लाल छेड़ गयो रे ,gak s r gak gak gak gak gak ma gak ma pa ma gak s r ma ma gak ma dak pa ma gak,true
मो हे पनघट पे नंद लाल छेड़ गयो रे ,ga rk gk ga ga ga ga ga mat ga mat dak mat ga rk gk mat mat ga mat da dak mat ga,true
मो हे पनघट पे नंद लाल छेड़ गयो रे ,ma r g ma ma ma ma ma pa ma pa da pa ma r g pa pa ma pa nak da pa ma,true
मो हे पनघट पे नंद लाल छेड़ गयो रे ,mat gk m mat mat mat mat mat dak mat dak nak dak mat gk m dak dak mat dak na nak dak mat,true
मो हे पनघट पे नंद लाल छेड़ गयो रे ,pa g mt pa pa pa pa pa da pa da na da pa g mt da da pa da s na da pa,true
मो हे पनघट पे नंद लाल छेड़ गयो रे ,dak m p dak dak dak dak dak nak dak nak s nak dak m p nak nak dak nak rk s nak dak,true
मो हे पनघट पे नंद लाल छेड़ गयो रे ,da mt dk da da da da da na da na rk na da mt dk na na da na r rk na da,true
मो हे पनघट पे नंद लाल छेड़ गयो रे ,nak p d nak nak nak nak nak s nak s r s nak p d s s nak s gk r s nak,true
मो हे पनघट पे नंद लाल छेड़ गयो रे ,na dk nk na na na na na rk na rk gk rk na dk nk rk rk na rk g gk rk na,true
मो हे पनघट पे नंद लाल छेड़ गयो रे ,s d n s s s s s r s r g r s d n r r s r m g r s,true
मो हे पनघट पे नंद लाल छेड़ गयो रे ,rk nk su rk rk rk rk rk gk rk gk m gk rk nk su gk gk rk gk mt m gk rk,true
मो हे पनघट पे नंद लाल छेड़ गयो रे ,r n ruk r r r r r g r g mt g r n ruk g g r g p mt g r,true
मो हे पनघट पे नंद लाल छेड़ गयो रे ,gk su ru gk gk gk gk gk m gk m p m gk su ru m m gk m dk p m gk,true
मो हे पनघट पे नंद लाल छेड़ गयो रे ,g ruk guk g g g g g mt g mt dk mt g ruk guk mt mt g mt d dk mt g,true
मो हे पनघट पे नंद लाल छेड़ गयो रे ,m ru gu m m m m m p m p d p m ru gu p p m p nk d p m,true
मो हे पनघट पे नंद लाल छेड़ गयो रे ,mt guk mu mt mt mt mt mt dk mt dk nk dk mt guk mu dk dk mt dk n nk dk mt,true
मो हे पनघट पे नंद लाल छेड़ गयो रे ,p gu mut p p p p p d p d n d p gu mut d d p d su n d p,true
मो हे पनघट पे नंद लाल छेड़ गयो रे ,dk mu pu dk dk dk dk dk nk dk nk su nk dk mu pu nk nk dk nk ruk su nk dk,true
मो हे पनघट पे नंद लाल छेड़ गयो रे ,d mut duk d d d d d n d n ruk n d mut duk n n d n ru ruk n d,true
मो हे पनघट पे नंद लाल छेड़ गयो रे ,nk pu du nk nk nk nk nk su nk su ru su nk pu du su su nk su guk ru su nk,true
मो हे पनघट पे नंद लाल छेड़ गयो रे ,n duk nuk n n n n n ruk n ruk guk ruk n duk nuk ruk ruk n ruk gu guk ruk n,true
मो हे पनघट पे नंद लाल छेड़ गयो रे ,su du nu su su su su su ru su ru gu ru su du nu ru ru su ru mu gu ru su,true
शिव कैलाशों के वासी ,Ga Re Ga Pa Ma Ga Re Ga Re Sa Sa,true
शिव कैलाशों के वासी ,ma gak ma dak mat ma gak ma gak rak rak,true
शिव कैलाशों के वासी ,mat ga mat da pa mat ga mat ga ra ra,true
शिव कैलाशों के वासी ,pa ma pa nak dak pa ma pa ma gak gak,true
शिव कैलाशों के वासी ,dak mat dak na da dak mat dak mat ga ga,true
शिव कैलाशों के वासी ,da pa da s nak da pa da pa ma ma,true
शिव कैलाशों के वासी ,nak dak nak rk na nak dak nak dak mat mat,true
शिव कैलाशों के वासी ,na da na r s na da na da pa pa,true
शिव कैलाशों के वासी ,s nak s gk rk s nak s nak dak dak,true
शिव कैलाशों के वासी ,rk na rk g r rk na rk na da da,true
शिव कैलाशों के वासी ,r s r m gk r s r s nak nak,true
शिव कैलाशों के वासी ,gk rk gk mt g gk rk gk rk na na,true
शिव कैलाशों के वासी ,g r g p m g r g r s s,true
शिव कैलाशों के वासी ,m gk m dk mt m gk m gk rk rk,true
शिव कैलाशों के वासी ,mt g mt d p mt g mt g r r,true
शिव कैलाशों के वासी ,p m p nk dk p m p m gk gk,true
शिव कैलाशों के वासी ,dk mt dk n d dk mt dk mt g g,true
शिव कैलाशों के वासी ,d p d su nk d p d p m m,true
शिव कैलाशों के वासी ,nk dk nk ruk n nk dk nk dk mt mt,true
शिव कैलाशों के वासी ,n d n ru su n d n d p p,true
शिव कैलाशों के वासी ,su nk su guk ruk su nk su nk dk dk,true
शिव कैलाशों के वासी ,ruk n ruk gu ru ruk n ruk n d d,true
शिव कैलाशों के वासी ,ru su ru mu guk ru su ru su nk nk,true
शिव कैलाशों के वासी ,guk ruk guk mut gu guk ruk guk ruk n n,true
शिव कैलाशों के वासी ,gu ru gu pu mu gu ru gu ru su su,true
शिव कैलाशों के वासी ,mu guk mu duk mut mu guk mu guk ruk ruk,true
शिव कैलाशों के वासी ,mut gu mut du pu mut gu mut gu ru ru,true
शिव कैलाशों के वासी ,pu mu pu nuk duk pu mu pu mu guk guk,true
शिव कैलाशों के वासी ,duk mut duk nu du duk mut duk mut gu gu,true
क्या वो करेगा लेके  चढ़ावा,Pa Pa Ga Ga Re Ga Re Sa Sa Sa Sa Sa Ni Dha Pa,true
क्या वो करेगा लेके  चढ़ावा,dak dak ma ma gak ma gak rak rak rak rak rak s nak dak,true
क्या वो करेगा लेके  चढ़ावा,da da mat mat ga mat ga ra ra ra ra ra rk na da,true
क्या वो करेगा लेके  चढ़ावा,nak nak pa pa ma pa ma gak gak gak gak gak r s nak,true
क्या वो करेगा लेके  चढ़ावा,na na dak dak mat dak mat ga ga ga ga ga gk rk na,true
क्या वो करेगा लेके  चढ़ावा,s s da da pa da pa ma ma ma ma ma g r s,true
क्या वो करेगा लेके  चढ़ावा,rk rk nak nak dak nak dak mat mat mat mat mat m gk rk,true
क्या वो करेगा लेके  चढ़ावा,r r na na da na da pa pa pa pa pa mt g r,true
क्या वो करेगा लेके  चढ़ावा,gk gk s s nak s nak dak dak dak dak dak p m gk,true
क्या वो करेगा लेके  चढ़ावा,g g rk rk na rk na da da da da da dk mt g,true
क्या वो करेगा लेके  चढ़ावा,m m r r s r s nak nak nak nak nak d p m,true
क्या वो करेगा लेके  चढ़ावा,mt mt gk gk rk gk rk na na na na na nk dk mt,true
क्या वो करेगा लेके  चढ़ावा,p p g g r g r s s s s s n d p,true
क्या वो करेगा लेके  चढ़ावा,dk dk m m gk m gk rk rk rk rk rk su nk dk,true
क्या वो करेगा लेके  चढ़ावा,d d mt mt g mt g r r r r r ruk n d,true
क्या वो करेगा लेके  चढ़ावा,nk nk p p m p m gk gk gk gk gk ru su nk,true
क्या वो करेगा लेके  चढ़ावा,n n dk dk mt dk mt g g g g g guk ruk n,true
क्या वो करेगा लेके  चढ़ावा,su su d d p d p m m m m m gu ru su,true
क्या वो करेगा लेके  चढ़ावा,ruk ruk nk nk dk nk dk mt mt mt mt mt mu guk ruk,true
क्या वो करेगा लेके  चढ़ावा,ru ru n n d n d p p p p p mut gu ru,true
क्या वो करेगा लेके  चढ़ावा,guk guk su su nk su nk dk dk dk dk dk pu mu guk,true
क्या वो करेगा लेके  चढ़ावा,gu gu ruk ruk n ruk n d d d d d duk mut gu,true
क्या वो करेगा लेके  चढ़ावा,mu mu ru ru su ru su nk nk nk nk nk du pu mu,true
क्या वो करेगा लेके  चढ़ावा,mut mut guk guk ruk guk ruk n n n n n nuk duk mut,true
क्या वो करेगा लेके  चढ़ावा,pu pu gu gu ru gu ru su su su su su nu du pu,true
गाइये  गणपति जग  वंदन,Ni Re Ga Re Ga Pa Ga Re Ga Pa Ga Re Sa Sa Sa,true
गाइये  गणपति जग  वंदन,s gak ma gak ma dak ma gak ma dak ma gak rak rak rak,true
गाइये  गणपति जग  वंदन,rk ga mat ga mat da mat ga mat da mat ga ra ra ra,true
गाइये  गणपति जग  वंदन,r ma pa ma pa nak pa ma pa nak pa ma gak gak gak,true
गाइये  गणपति जग  वंदन,gk mat dak mat dak na dak mat dak na dak mat ga ga ga,true
गाइये  गणपति जग  वंदन,g pa da pa da s da pa da s da pa ma ma ma,true
गाइये  गणपति जग  वंदन,m dak nak dak nak rk nak dak nak rk nak dak mat mat mat,true
गाइये  गणपति जग  वंदन,mt da na da na r na da na r na da pa pa pa,true
गाइये  गणपति जग  वंदन,p nak s nak s gk s nak s gk s nak dak dak dak,true
गाइये  गणपति जग  वंदन,dk na rk na rk g rk na rk g rk na da da da,true
गाइये  गणपति जग  वंदन,d s r s r m r s r m r s nak nak nak,true
गाइये  गणपति जग  वंदन,nk rk gk rk gk mt gk rk gk mt gk rk na na na,true
गाइये  गणपति जग  वंदन,n r g r g p g r g p g r s s s,true
गाइये  गणपति जग  वंदन,su gk m gk m dk m gk m dk m gk rk rk rk,true
गाइये  गणपति जग  वंदन,ruk g mt g mt d mt g mt d mt g r r r,true
गाइये  गणपति जग  वंदन,ru m p m p nk p m p nk p m gk gk gk,true
गाइये  गणपति जग  वंदन,guk mt dk mt dk n dk mt dk n dk mt g g g,true
गाइये  गणपति जग  वंदन,gu p d p d su d p d su d p m m m,true
गाइये  गणपति जग  वंदन,mu dk nk dk nk ruk nk dk nk ruk nk dk mt mt mt,true
गाइये  गणपति जग  वंदन,mut d n d n ru n d n ru n d p p p,true
गाइये  गणपति जग  वंदन,pu nk su nk su guk su nk su guk su nk dk dk dk,true
गाइये  गणपति जग  वंदन,duk n ruk n ruk gu ruk n ruk gu ruk n d d d,true
गाइये  गणपति जग  वंदन,du su ru su ru mu ru su ru mu ru su nk nk nk,true
गाइये  गणपति जग  वंदन,nuk ruk guk ruk guk mut guk ruk guk mut guk ruk n n n,true
गाइये  गणपति जग  वंदन,nu ru gu ru gu pu gu ru gu pu gu ru su su su,true
हर  हर  शंभु शंभु शंभु शंभु :,Ga Re Sa Re Sa Ni Sa Ni Sa,true
हर  हर  शंभु शंभु शंभु शंभु :,ma gak rak gak rak s rak s rak,true
हर  हर  शंभु शंभु शंभु शंभु :,mat ga ra ga ra rk ra rk ra,true
हर  हर  शंभु शंभु शंभु शंभु :,pa ma gak ma gak r gak r gak,true
हर  हर  शंभु शंभु शंभु शंभु :,dak mat ga mat ga gk ga gk ga,true
हर  हर  शंभु शंभु शंभु शंभु :,da pa ma pa ma g ma g ma,true
हर  हर  शंभु शंभु शंभु शंभु :,nak dak mat dak mat m mat m mat,true
हर  हर  शंभु शंभु शंभु शंभु :,na da pa da pa mt pa mt pa,true
हर  हर  शंभु शंभु शंभु शंभु :,s nak dak nak dak p dak p dak,true
हर  हर  शंभु शंभु शंभु शंभु :,rk na da na da dk da dk da,true
हर  हर  शंभु शंभु शंभु शंभु :,r s nak s nak d nak d nak,true
हर  हर  शंभु शंभु शंभु शंभु :,gk rk na rk na nk na nk na,true
हर  हर  शंभु शंभु शंभु शंभु :,g r s r s n s n s,true
हर  हर  शंभु शंभु शंभु शंभु :,m gk rk gk rk su rk su rk,true
हर  हर  शंभु शंभु शंभु शंभु :,mt g r g r ruk r ruk r,true
हर  हर  शंभु शंभु शंभु शंभु :,p m gk m gk ru gk ru gk,true
हर  हर  शंभु शंभु शंभु शंभु :,dk mt g mt g guk g guk g,true
हर  हर  शंभु शंभु शंभु शंभु :,d p m p m gu m gu m,true
हर  हर  शंभु शंभु शंभु शंभु :,nk dk mt dk mt mu mt mu mt,true
हर  हर  शंभु शंभु शंभु शंभु :,n d p d p mut p mut p,true
हर  हर  शंभु शंभु शंभु शंभु :,su nk dk nk dk pu dk pu dk,true
हर  हर  शंभु शंभु शंभु शंभु :,ruk n d n d duk d duk d,true
हर  हर  शंभु शंभु शंभु शंभु :,ru su nk su nk du nk du nk,true
हर  हर  शंभु शंभु शंभु शंभु :,guk ruk n ruk n nuk n nuk n,true
हर  हर  शंभु शंभु शंभु शंभु :,gu ru su ru su nu su nu su,true
यशो  मती  मैया से  बोले  नंद  लाला ,Sa Sa Pa Pa Pa Pa Dha Pa Ma Pa Ma Ga Re Sa Dha Sa Sa Re Ma Ga Re,true
यशो  मती  मैया से  बोले  नंद  लाला ,rak rak dak dak dak dak nak dak mat dak mat ma gak rak nak rak rak gak mat ma gak,true
यशो  मती  मैया से  बोले  नंद  लाला ,ra ra da da da da na da pa da pa mat ga ra na ra ra ga pa mat ga,true
यशो  मती  मैया से  बोले  नंद  लाला ,gak gak nak nak nak nak s nak dak nak dak pa ma gak s gak gak ma dak pa ma,true
यशो  मती  मैया से  बोले  नंद  लाला ,ga ga na na na na rk na da na da dak mat ga rk ga ga mat da dak mat,true
यशो  मती  मैया से  बोले  नंद  लाला ,ma ma s s s s r s nak s nak da pa ma r ma ma pa nak da pa,true
यशो  मती  मैया से  बोले  नंद  लाला ,mat mat rk rk rk rk gk rk na rk na nak dak mat gk mat mat dak na nak dak,true
यशो  मती  मैया से  बोले  नंद  लाला ,pa pa r r r r g r s r s na da pa g pa pa da s na da,true
यशो  मती  मैया से  बोले  नंद  लाला ,dak dak gk gk gk gk m gk rk gk rk s nak dak m dak dak nak rk s nak,true
यशो  मती  मैया से  बोले  नंद  लाला ,da da g g g g mt g r g r rk na da mt da da na r rk na,true
यशो  मती  मैया से  बोले  नंद  लाला ,nak nak m m m m p m gk m gk r s nak p nak nak s gk r s,true
यशो  मती  मैया से  बोले  नंद  लाला ,na na mt mt mt mt dk mt g mt g gk rk na dk na na rk g gk rk,true
यशो  मती  मैया से  बोले  नंद  लाला ,s s p p p p d p m p m g r s d s s r m g r,true
यशो  मती  मैया से  बोले  नंद  लाला ,rk rk dk dk dk dk nk dk mt dk mt m gk rk nk rk rk gk mt m gk,true
यशो  मती  मैया से  बोले  नंद  लाला ,r r d d d d n d p d p mt g r n r r g p mt g,true
यशो  मती  मैया से  बोले  नंद  लाला ,gk gk nk nk nk nk su nk dk nk dk p m gk su gk gk m dk p m,true
यशो  मती  मैया से  बोले  नंद  लाला ,g g n n n n ruk n d n d dk mt g ruk g g mt d dk mt,true
यशो  मती  मैया से  बोले  नंद  लाला ,m m su su su su ru su nk su nk d p m ru m m p nk d p,true
यशो  मती  मैया से  बोले  नंद  लाला ,mt mt ruk ruk ruk ruk guk ruk n ruk n nk dk mt guk mt mt dk n nk dk,true
यशो  मती  मैया से  बोले  नंद  लाला ,p p ru ru ru ru gu ru su ru su n d p gu p p d su n d,true
यशो  मती  मैया से  बोले  नंद  लाला ,dk dk guk guk guk guk mu guk ruk guk ruk su nk dk mu dk dk nk ruk su nk,true
यशो  मती  मैया से  बोले  नंद  लाला ,d d gu gu gu gu mut gu ru gu ru ruk n d mut d d n ru ruk n,true
यशो  मती  मैया से  बोले  नंद  लाला ,nk nk mu mu mu mu pu mu guk mu guk ru su nk pu nk nk su guk ru su,true
यशो  मती  मैया से  बोले  नंद  लाला ,n n mut mut mut mut duk mut gu mut gu guk ruk n duk n n ruk gu guk ruk,true
यशो  मती  मैया से  बोले  नंद  लाला ,su su pu pu pu pu du pu mu pu mu gu ru su du su su ru mu gu ru,true
यशो  मती  मैया से  बोले  नंद  लाला ,ruk ruk duk duk duk duk nuk duk mut duk mut mu guk ruk nuk ruk ruk guk mut mu guk,true
यशो  मती  मैया से  बोले  नंद  लाला ,ru ru du du du du nu du pu du pu mut gu ru nu ru ru gu pu mut gu,true
ज्योति  तुम्हारी  सतत्  जलेगी ,Pa Ma Ga Re Sa Sa Sa Sa Re Sa Dha Pa Pa,true
ज्योति  तुम्हारी  सतत्  जलेगी ,dak mat ma gak rak rak rak rak gak rak nak dak dak,true
ज्योति  तुम्हारी  सतत्  जलेगी ,da pa mat ga ra ra ra ra ga ra na da da,true
ज्योति  तुम्हारी  सतत्  जलेगी ,nak dak pa ma gak gak gak gak ma gak s nak nak,true
ज्योति  तुम्हारी  सतत्  जलेगी ,na da dak mat ga ga ga ga mat ga rk na na,true
ज्योति  तुम्हारी  सतत्  जलेगी ,s nak da pa ma ma ma ma pa ma r s s,true
ज्योति  तुम्हारी  सतत्  जलेगी ,rk na nak dak mat mat mat mat dak mat gk rk rk,true
ज्योति  तुम्हारी  सतत्  जलेगी ,r s na da pa pa pa pa da pa g r r,true
ज्योति  तुम्हारी  सतत्  जलेगी ,gk rk s nak dak dak dak dak nak dak m gk gk,true
ज्योति  तुम्हारी  सतत्  जलेगी ,g r rk na da da da da na da mt g g,true
ज्योति  तुम्हारी  सतत्  जलेगी ,m gk r s nak nak nak nak s nak p m m,true
ज्योति  तुम्हारी  सतत्  जलेगी ,mt g gk rk na na na na rk na dk mt mt,true
ज्योति  तुम्हारी  सतत्  जलेगी ,p m g r s s s s r s d p p,true
ज्योति  तुम्हारी  सतत्  जलेगी ,dk mt m gk rk rk rk rk gk rk nk dk dk,true
ज्योति  तुम्हारी  सतत्  जलेगी ,d p mt g r r r r g r n d d,true
ज्योति  तुम्हारी  सतत्  जलेगी ,nk dk p m gk gk gk gk m gk su nk nk,true
ज्योति  तुम्हारी  सतत्  जलेगी ,n d dk mt g g g g mt g ruk n n,true
ज्योति  तुम्हारी  सतत्  जलेगी ,su nk d p m m m m p m ru su su,true
ज्योति  तुम्हारी  सतत्  जलेगी ,ruk n nk dk mt mt mt mt dk mt guk ruk ruk,true
ज्योति  तुम्हारी  सतत्  जलेगी ,ru su n d p p p p d p gu ru ru,true
